Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Sep 25, 2025 7:00 AM;Sep 25, 2025 8:00 AM;57,845.00;26,596.00
Sep 25, 2025 8:00 AM;Sep 25, 2025 9:00 AM;61,313.00;27,607.75
Sep 25, 2025 9:00 AM;Sep 25, 2025 10:00 AM;62,609.75;25,383.75
Sep 25, 2025 10:00 AM;Sep 25, 2025 11:00 AM;63,124.75;21,402.50
Sep 25, 2025 11:00 AM;Sep 25, 2025 12:00 PM;63,384.25;16,933.75
Sep 25, 2025 12:00 PM;Sep 25, 2025 1:00 PM;62,815.75;13,367.25
Sep 25, 2025 1:00 PM;Sep 25, 2025 2:00 PM;62,004.50;11,607.25
Sep 25, 2025 2:00 PM;Sep 25, 2025 3:00 PM;60,511.00;10,933.25
Sep 25, 2025 3:00 PM;Sep 25, 2025 4:00 PM;59,177.00;12,631.50
Sep 25, 2025 4:00 PM;Sep 25, 2025 5:00 PM;58,548.00;17,056.75
Sep 25, 2025 5:00 PM;Sep 25, 2025 6:00 PM;59,180.50;23,667.00
Sep 25, 2025 6:00 PM;Sep 25, 2025 7:00 PM;59,967.00;29,313.75
Sep 25, 2025 7:00 PM;Sep 25, 2025 8:00 PM;59,698.50;30,503.25
Sep 25, 2025 8:00 PM;Sep 25, 2025 9:00 PM;57,455.00;28,543.50
Sep 25, 2025 9:00 PM;Sep 25, 2025 10:00 PM;54,266.75;25,741.00
Sep 25, 2025 10:00 PM;Sep 25, 2025 11:00 PM;50,816.50;23,363.75
Sep 25, 2025 11:00 PM;Sep 26, 2025 12:00 AM;47,352.25;20,767.00
Sep 26, 2025 12:00 AM;Sep 26, 2025 1:00 AM;45,053.25;19,805.75
Sep 26, 2025 1:00 AM;Sep 26, 2025 2:00 AM;43,427.75;19,601.25
Sep 26, 2025 2:00 AM;Sep 26, 2025 3:00 AM;42,713.00;20,062.75
Sep 26, 2025 3:00 AM;Sep 26, 2025 4:00 AM;42,910.00;20,930.75
Sep 26, 2025 4:00 AM;Sep 26, 2025 5:00 AM;43,986.50;22,335.75
Sep 26, 2025 5:00 AM;Sep 26, 2025 6:00 AM;46,986.50;25,450.75
Sep 26, 2025 6:00 AM;Sep 26, 2025 7:00 AM;53,178.00;31,344.00
Sep 26, 2025 7:00 AM;Sep 26, 2025 8:00 AM;58,467.75;36,112.25
Sep 26, 2025 8:00 AM;Sep 26, 2025 9:00 AM;61,960.75;37,055.75
Sep 26, 2025 9:00 AM;Sep 26, 2025 10:00 AM;62,951.50;33,780.75
Sep 26, 2025 10:00 AM;Sep 26, 2025 11:00 AM;63,456.00;29,561.75
Sep 26, 2025 11:00 AM;Sep 26, 2025 12:00 PM;63,411.50;25,752.75
Sep 26, 2025 12:00 PM;Sep 26, 2025 1:00 PM;62,675.00;22,869.75
Sep 26, 2025 1:00 PM;Sep 26, 2025 2:00 PM;61,259.75;21,204.25
Sep 26, 2025 2:00 PM;Sep 26, 2025 3:00 PM;59,090.00;20,237.25
Sep 26, 2025 3:00 PM;Sep 26, 2025 4:00 PM;57,678.75;21,600.25
Sep 26, 2025 4:00 PM;Sep 26, 2025 5:00 PM;57,395.50;25,985.25
Sep 26, 2025 5:00 PM;Sep 26, 2025 6:00 PM;57,813.50;31,968.50
Sep 26, 2025 6:00 PM;Sep 26, 2025 7:00 PM;58,232.25;36,687.75
Sep 26, 2025 7:00 PM;Sep 26, 2025 8:00 PM;57,603.25;36,815.50
Sep 26, 2025 8:00 PM;Sep 26, 2025 9:00 PM;55,180.75;33,971.25
Sep 26, 2025 9:00 PM;Sep 26, 2025 10:00 PM;51,888.25;30,774.50
Sep 26, 2025 10:00 PM;Sep 26, 2025 11:00 PM;48,426.75;28,334.00
Sep 26, 2025 11:00 PM;Sep 27, 2025 12:00 AM;45,100.25;26,148.25
Sep 27, 2025 12:00 AM;Sep 27, 2025 1:00 AM;42,573.00;24,080.00
Sep 27, 2025 1:00 AM;Sep 27, 2025 2:00 AM;40,653.25;23,517.25
Sep 27, 2025 2:00 AM;Sep 27, 2025 3:00 AM;39,634.00;23,571.50
Sep 27, 2025 3:00 AM;Sep 27, 2025 4:00 AM;39,346.75;24,103.50
Sep 27, 2025 4:00 AM;Sep 27, 2025 5:00 AM;39,470.75;24,770.00
Sep 27, 2025 5:00 AM;Sep 27, 2025 6:00 AM;39,881.25;25,646.25
Sep 27, 2025 6:00 AM;Sep 27, 2025 7:00 AM;41,412.25;27,369.00
Sep 27, 2025 7:00 AM;Sep 27, 2025 8:00 AM;44,109.50;29,398.50
Sep 27, 2025 8:00 AM;Sep 27, 2025 9:00 AM;47,778.25;29,538.50
Sep 27, 2025 9:00 AM;Sep 27, 2025 10:00 AM;51,165.75;28,203.00
Sep 27, 2025 10:00 AM;Sep 27, 2025 11:00 AM;52,976.00;25,439.50
Sep 27, 2025 11:00 AM;Sep 27, 2025 12:00 PM;52,703.25;22,160.25
Sep 27, 2025 12:00 PM;Sep 27, 2025 1:00 PM;51,728.00;19,709.25
Sep 27, 2025 1:00 PM;Sep 27, 2025 2:00 PM;50,086.75;17,877.75
Sep 27, 2025 2:00 PM;Sep 27, 2025 3:00 PM;48,488.50;17,259.50
Sep 27, 2025 3:00 PM;Sep 27, 2025 4:00 PM;48,199.50;19,565.75
Sep 27, 2025 4:00 PM;Sep 27, 2025 5:00 PM;47,814.50;24,709.75
Sep 27, 2025 5:00 PM;Sep 27, 2025 6:00 PM;48,445.75;32,488.00
Sep 27, 2025 6:00 PM;Sep 27, 2025 7:00 PM;49,285.25;38,996.25
Sep 27, 2025 7:00 PM;Sep 27, 2025 8:00 PM;49,566.25;40,308.00
Sep 27, 2025 8:00 PM;Sep 27, 2025 9:00 PM;48,123.25;38,400.75
Sep 27, 2025 9:00 PM;Sep 27, 2025 10:00 PM;45,873.25;36,301.50
Sep 27, 2025 10:00 PM;Sep 27, 2025 11:00 PM;43,761.75;34,737.50
Sep 27, 2025 11:00 PM;Sep 28, 2025 12:00 AM;41,192.75;32,857.50
Sep 28, 2025 12:00 AM;Sep 28, 2025 1:00 AM;39,583.00;32,605.00
Sep 28, 2025 1:00 AM;Sep 28, 2025 2:00 AM;37,966.50;31,925.50
Sep 28, 2025 2:00 AM;Sep 28, 2025 3:00 AM;37,061.50;31,917.50
Sep 28, 2025 3:00 AM;Sep 28, 2025 4:00 AM;36,866.25;32,495.50
Sep 28, 2025 4:00 AM;Sep 28, 2025 5:00 AM;37,101.75;33,192.00
Sep 28, 2025 5:00 AM;Sep 28, 2025 6:00 AM;37,992.25;34,204.25
Sep 28, 2025 6:00 AM;Sep 28, 2025 7:00 AM;40,137.25;36,307.00
Sep 28, 2025 7:00 AM;Sep 28, 2025 8:00 AM;42,508.00;37,499.50
Sep 28, 2025 8:00 AM;Sep 28, 2025 9:00 AM;45,802.75;35,091.50
Sep 28, 2025 9:00 AM;Sep 28, 2025 10:00 AM;48,966.00;30,394.25
Sep 28, 2025 10:00 AM;Sep 28, 2025 11:00 AM;50,841.50;24,519.00
Sep 28, 2025 11:00 AM;Sep 28, 2025 12:00 PM;51,588.00;19,065.50
Sep 28, 2025 12:00 PM;Sep 28, 2025 1:00 PM;51,426.25;15,477.75
Sep 28, 2025 1:00 PM;Sep 28, 2025 2:00 PM;50,029.25;13,756.00
Sep 28, 2025 2:00 PM;Sep 28, 2025 3:00 PM;48,483.50;14,625.25
Sep 28, 2025 3:00 PM;Sep 28, 2025 4:00 PM;47,923.50;18,900.25
Sep 28, 2025 4:00 PM;Sep 28, 2025 5:00 PM;48,354.75;26,749.75
Sep 28, 2025 5:00 PM;Sep 28, 2025 6:00 PM;49,444.50;36,840.25
Sep 28, 2025 6:00 PM;Sep 28, 2025 7:00 PM;50,822.75;44,503.00
Sep 28, 2025 7:00 PM;Sep 28, 2025 8:00 PM;50,917.00;44,298.25
Sep 28, 2025 8:00 PM;Sep 28, 2025 9:00 PM;49,666.75;41,040.75
Sep 28, 2025 9:00 PM;Sep 28, 2025 10:00 PM;47,656.50;38,300.00
Sep 28, 2025 10:00 PM;Sep 28, 2025 11:00 PM;45,725.50;36,651.50
Sep 28, 2025 11:00 PM;Sep 29, 2025 12:00 AM;43,340.50;35,121.00
Sep 29, 2025 12:00 AM;Sep 29, 2025 1:00 AM;41,044.50;33,927.25
Sep 29, 2025 1:00 AM;Sep 29, 2025 2:00 AM;40,061.75;34,031.75
Sep 29, 2025 2:00 AM;Sep 29, 2025 3:00 AM;39,683.50;34,528.00
Sep 29, 2025 3:00 AM;Sep 29, 2025 4:00 AM;39,915.75;35,458.00
Sep 29, 2025 4:00 AM;Sep 29, 2025 5:00 AM;41,393.75;37,306.75
Sep 29, 2025 5:00 AM;Sep 29, 2025 6:00 AM;45,827.75;41,796.00
Sep 29, 2025 6:00 AM;Sep 29, 2025 7:00 AM;53,678.00;49,506.25
Sep 29, 2025 7:00 AM;Sep 29, 2025 8:00 AM;59,534.25;54,135.25
Sep 29, 2025 8:00 AM;Sep 29, 2025 9:00 AM;62,914.25;51,739.25
Sep 29, 2025 9:00 AM;Sep 29, 2025 10:00 AM;64,422.75;45,698.75
Sep 29, 2025 10:00 AM;Sep 29, 2025 11:00 AM;65,213.75;39,526.00
Sep 29, 2025 11:00 AM;Sep 29, 2025 12:00 PM;65,260.75;33,812.00
Sep 29, 2025 12:00 PM;Sep 29, 2025 1:00 PM;64,676.50;30,145.00
Sep 29, 2025 1:00 PM;Sep 29, 2025 2:00 PM;63,447.75;29,484.75
Sep 29, 2025 2:00 PM;Sep 29, 2025 3:00 PM;61,979.25;31,067.50
Sep 29, 2025 3:00 PM;Sep 29, 2025 4:00 PM;61,070.50;34,871.75
Sep 29, 2025 4:00 PM;Sep 29, 2025 5:00 PM;60,643.00;41,358.25
Sep 29, 2025 5:00 PM;Sep 29, 2025 6:00 PM;60,894.00;49,705.00
Sep 29, 2025 6:00 PM;Sep 29, 2025 7:00 PM;61,721.00;55,943.75
Sep 29, 2025 7:00 PM;Sep 29, 2025 8:00 PM;61,322.75;55,393.50
Sep 29, 2025 8:00 PM;Sep 29, 2025 9:00 PM;58,904.00;51,362.50
Sep 29, 2025 9:00 PM;Sep 29, 2025 10:00 PM;55,733.50;47,434.00
Sep 29, 2025 10:00 PM;Sep 29, 2025 11:00 PM;52,114.75;43,640.50
Sep 29, 2025 11:00 PM;Sep 30, 2025 12:00 AM;48,467.75;40,226.25
Sep 30, 2025 12:00 AM;Sep 30, 2025 1:00 AM;45,290.00;38,777.75
Sep 30, 2025 1:00 AM;Sep 30, 2025 2:00 AM;43,663.00;37,753.00
Sep 30, 2025 2:00 AM;Sep 30, 2025 3:00 AM;42,939.00;37,509.50
Sep 30, 2025 3:00 AM;Sep 30, 2025 4:00 AM;43,084.00;38,011.00
Sep 30, 2025 4:00 AM;Sep 30, 2025 5:00 AM;44,266.50;39,251.50
Sep 30, 2025 5:00 AM;Sep 30, 2025 6:00 AM;47,571.25;42,375.75
Sep 30, 2025 6:00 AM;Sep 30, 2025 7:00 AM;53,784.50;48,252.75
Sep 30, 2025 7:00 AM;Sep 30, 2025 8:00 AM;59,054.00;52,393.25
Sep 30, 2025 8:00 AM;Sep 30, 2025 9:00 AM;62,171.25;51,305.25
Sep 30, 2025 9:00 AM;Sep 30, 2025 10:00 AM;63,261.00;46,970.25
Sep 30, 2025 10:00 AM;Sep 30, 2025 11:00 AM;64,060.00;42,003.50
Sep 30, 2025 11:00 AM;Sep 30, 2025 12:00 PM;64,492.75;37,279.50
Sep 30, 2025 12:00 PM;Sep 30, 2025 1:00 PM;63,916.50;34,269.00
Sep 30, 2025 1:00 PM;Sep 30, 2025 2:00 PM;62,921.75;33,828.00
Sep 30, 2025 2:00 PM;Sep 30, 2025 3:00 PM;61,288.25;34,713.25
Sep 30, 2025 3:00 PM;Sep 30, 2025 4:00 PM;60,315.50;37,430.25
Sep 30, 2025 4:00 PM;Sep 30, 2025 5:00 PM;59,844.75;42,257.25
Sep 30, 2025 5:00 PM;Sep 30, 2025 6:00 PM;60,077.50;48,486.25
Sep 30, 2025 6:00 PM;Sep 30, 2025 7:00 PM;61,080.25;53,437.25
Sep 30, 2025 7:00 PM;Sep 30, 2025 8:00 PM;60,979.00;52,526.50
Sep 30, 2025 8:00 PM;Sep 30, 2025 9:00 PM;58,493.50;48,320.25
Sep 30, 2025 9:00 PM;Sep 30, 2025 10:00 PM;55,081.25;44,292.50
Sep 30, 2025 10:00 PM;Sep 30, 2025 11:00 PM;51,454.25;40,854.00
Sep 30, 2025 11:00 PM;Oct 1, 2025 12:00 AM;47,931.25;38,140.25
Oct 1, 2025 12:00 AM;Oct 1, 2025 1:00 AM;45,381.25;36,376.00
Oct 1, 2025 1:00 AM;Oct 1, 2025 2:00 AM;43,991.75;35,715.50
Oct 1, 2025 2:00 AM;Oct 1, 2025 3:00 AM;43,459.50;35,871.25
Oct 1, 2025 3:00 AM;Oct 1, 2025 4:00 AM;43,607.75;36,760.25
Oct 1, 2025 4:00 AM;Oct 1, 2025 5:00 AM;44,781.50;38,503.50
Oct 1, 2025 5:00 AM;Oct 1, 2025 6:00 AM;47,768.75;41,810.00
Oct 1, 2025 6:00 AM;Oct 1, 2025 7:00 AM;54,239.50;48,441.50
Oct 1, 2025 7:00 AM;Oct 1, 2025 8:00 AM;59,792.75;52,843.75
Oct 1, 2025 8:00 AM;Oct 1, 2025 9:00 AM;62,776.25;48,291.75
Oct 1, 2025 9:00 AM;Oct 1, 2025 10:00 AM;63,813.75;38,970.25
Oct 1, 2025 10:00 AM;Oct 1, 2025 11:00 AM;64,432.50;30,796.50
Oct 1, 2025 11:00 AM;Oct 1, 2025 12:00 PM;64,761.75;25,267.25
Oct 1, 2025 12:00 PM;Oct 1, 2025 1:00 PM;64,151.25;23,106.50
Oct 1, 2025 1:00 PM;Oct 1, 2025 2:00 PM;63,139.00;24,367.50
Oct 1, 2025 2:00 PM;Oct 1, 2025 3:00 PM;61,400.25;26,729.50
Oct 1, 2025 3:00 PM;Oct 1, 2025 4:00 PM;60,399.25;31,377.25
Oct 1, 2025 4:00 PM;Oct 1, 2025 5:00 PM;59,703.75;38,629.75
Oct 1, 2025 5:00 PM;Oct 1, 2025 6:00 PM;59,949.25;48,226.75
Oct 1, 2025 6:00 PM;Oct 1, 2025 7:00 PM;61,026.75;56,029.50
Oct 1, 2025 7:00 PM;Oct 1, 2025 8:00 PM;60,834.75;56,156.75
Oct 1, 2025 8:00 PM;Oct 1, 2025 9:00 PM;58,545.50;52,522.00
Oct 1, 2025 9:00 PM;Oct 1, 2025 10:00 PM;55,437.00;48,538.75
Oct 1, 2025 10:00 PM;Oct 1, 2025 11:00 PM;51,827.75;44,332.75
Oct 1, 2025 11:00 PM;Oct 2, 2025 12:00 AM;48,309.50;40,617.75
Oct 2, 2025 12:00 AM;Oct 2, 2025 1:00 AM;46,272.75;37,509.50
Oct 2, 2025 1:00 AM;Oct 2, 2025 2:00 AM;44,737.75;36,542.00
Oct 2, 2025 2:00 AM;Oct 2, 2025 3:00 AM;44,514.00;36,950.00
Oct 2, 2025 3:00 AM;Oct 2, 2025 4:00 AM;44,572.25;37,724.50
Oct 2, 2025 4:00 AM;Oct 2, 2025 5:00 AM;44,895.25;38,579.25
Oct 2, 2025 5:00 AM;Oct 2, 2025 6:00 AM;46,866.75;40,659.00
Oct 2, 2025 6:00 AM;Oct 2, 2025 7:00 AM;52,211.00;45,612.00
Oct 2, 2025 7:00 AM;Oct 2, 2025 8:00 AM;56,856.25;48,637.50
Oct 2, 2025 8:00 AM;Oct 2, 2025 9:00 AM;60,406.25;44,012.50
Oct 2, 2025 9:00 AM;Oct 2, 2025 10:00 AM;61,206.75;33,273.75
Oct 2, 2025 10:00 AM;Oct 2, 2025 11:00 AM;62,476.25;25,169.50
Oct 2, 2025 11:00 AM;Oct 2, 2025 12:00 PM;62,201.00;18,901.50
Oct 2, 2025 12:00 PM;Oct 2, 2025 1:00 PM;61,506.00;16,113.25
Oct 2, 2025 1:00 PM;Oct 2, 2025 2:00 PM;60,846.75;17,425.75
Oct 2, 2025 2:00 PM;Oct 2, 2025 3:00 PM;59,595.00;20,237.00
Oct 2, 2025 3:00 PM;Oct 2, 2025 4:00 PM;58,200.00;24,482.75
Oct 2, 2025 4:00 PM;Oct 2, 2025 5:00 PM;57,398.25;31,815.75
Oct 2, 2025 5:00 PM;Oct 2, 2025 6:00 PM;57,916.75;42,445.25
Oct 2, 2025 6:00 PM;Oct 2, 2025 7:00 PM;59,316.25;50,919.25
Oct 2, 2025 7:00 PM;Oct 2, 2025 8:00 PM;59,146.25;50,150.00
Oct 2, 2025 8:00 PM;Oct 2, 2025 9:00 PM;57,349.50;45,493.50
Oct 2, 2025 9:00 PM;Oct 2, 2025 10:00 PM;55,040.50;40,774.25
Oct 2, 2025 10:00 PM;Oct 2, 2025 11:00 PM;51,832.75;35,841.75
Oct 2, 2025 11:00 PM;Oct 3, 2025 12:00 AM;48,441.50;31,145.25
Oct 3, 2025 12:00 AM;Oct 3, 2025 1:00 AM;44,634.00;27,900.00
Oct 3, 2025 1:00 AM;Oct 3, 2025 2:00 AM;42,954.00;25,801.00
Oct 3, 2025 2:00 AM;Oct 3, 2025 3:00 AM;41,966.00;24,612.00
Oct 3, 2025 3:00 AM;Oct 3, 2025 4:00 AM;41,314.00;23,957.00
Oct 3, 2025 4:00 AM;Oct 3, 2025 5:00 AM;42,264.00;24,979.25
Oct 3, 2025 5:00 AM;Oct 3, 2025 6:00 AM;42,040.00;24,786.75
Oct 3, 2025 6:00 AM;Oct 3, 2025 7:00 AM;42,761.50;25,244.25
Oct 3, 2025 7:00 AM;Oct 3, 2025 8:00 AM;45,437.50;26,640.50
Oct 3, 2025 8:00 AM;Oct 3, 2025 9:00 AM;48,465.00;22,546.50
Oct 3, 2025 9:00 AM;Oct 3, 2025 10:00 AM;51,002.25;15,811.25
Oct 3, 2025 10:00 AM;Oct 3, 2025 11:00 AM;52,682.25;10,553.00
Oct 3, 2025 11:00 AM;Oct 3, 2025 12:00 PM;53,546.25;6,804.50
Oct 3, 2025 12:00 PM;Oct 3, 2025 1:00 PM;52,893.25;3,764.00
Oct 3, 2025 1:00 PM;Oct 3, 2025 2:00 PM;50,863.25;2,117.25
Oct 3, 2025 2:00 PM;Oct 3, 2025 3:00 PM;49,451.50;3,767.25
Oct 3, 2025 3:00 PM;Oct 3, 2025 4:00 PM;48,499.00;8,090.00
Oct 3, 2025 4:00 PM;Oct 3, 2025 5:00 PM;48,324.50;15,130.75
Oct 3, 2025 5:00 PM;Oct 3, 2025 6:00 PM;49,316.25;23,572.25
Oct 3, 2025 6:00 PM;Oct 3, 2025 7:00 PM;50,775.00;28,102.25
Oct 3, 2025 7:00 PM;Oct 3, 2025 8:00 PM;51,459.00;26,352.25
Oct 3, 2025 8:00 PM;Oct 3, 2025 9:00 PM;50,347.00;22,172.75
Oct 3, 2025 9:00 PM;Oct 3, 2025 10:00 PM;48,533.75;17,232.75
Oct 3, 2025 10:00 PM;Oct 3, 2025 11:00 PM;46,599.25;13,534.50
Oct 3, 2025 11:00 PM;Oct 4, 2025 12:00 AM;44,244.00;9,650.75
Oct 4, 2025 12:00 AM;Oct 4, 2025 1:00 AM;43,656.25;5,453.25
Oct 4, 2025 1:00 AM;Oct 4, 2025 2:00 AM;42,197.00;4,888.50
Oct 4, 2025 2:00 AM;Oct 4, 2025 3:00 AM;41,356.00;3,062.75
Oct 4, 2025 3:00 AM;Oct 4, 2025 4:00 AM;41,167.75;1,350.50
Oct 4, 2025 4:00 AM;Oct 4, 2025 5:00 AM;41,189.25;1.25
Oct 4, 2025 5:00 AM;Oct 4, 2025 6:00 AM;41,608.75;-998.25
Oct 4, 2025 6:00 AM;Oct 4, 2025 7:00 AM;42,904.50;-2,252.50
Oct 4, 2025 7:00 AM;Oct 4, 2025 8:00 AM;45,357.25;-1,273.25
Oct 4, 2025 8:00 AM;Oct 4, 2025 9:00 AM;48,489.50;275.00
Oct 4, 2025 9:00 AM;Oct 4, 2025 10:00 AM;51,154.50;1,738.25
Oct 4, 2025 10:00 AM;Oct 4, 2025 11:00 AM;53,001.00;2,346.00
Oct 4, 2025 11:00 AM;Oct 4, 2025 12:00 PM;54,086.00;1,590.75
Oct 4, 2025 12:00 PM;Oct 4, 2025 1:00 PM;53,566.00;-634.50
Oct 4, 2025 1:00 PM;Oct 4, 2025 2:00 PM;51,978.75;-3,607.00
Oct 4, 2025 2:00 PM;Oct 4, 2025 3:00 PM;50,851.75;-5,178.75
Oct 4, 2025 3:00 PM;Oct 4, 2025 4:00 PM;50,309.50;-4,083.25
Oct 4, 2025 4:00 PM;Oct 4, 2025 5:00 PM;49,782.25;-1,253.50
Oct 4, 2025 5:00 PM;Oct 4, 2025 6:00 PM;50,434.75;2,970.00
Oct 4, 2025 6:00 PM;Oct 4, 2025 7:00 PM;51,327.25;4,492.75
Oct 4, 2025 7:00 PM;Oct 4, 2025 8:00 PM;51,412.00;4,527.25
Oct 4, 2025 8:00 PM;Oct 4, 2025 9:00 PM;49,982.50;1,979.50
Oct 4, 2025 9:00 PM;Oct 4, 2025 10:00 PM;47,939.50;-1,123.25
Oct 4, 2025 10:00 PM;Oct 4, 2025 11:00 PM;46,094.50;-2,565.00
Oct 4, 2025 11:00 PM;Oct 5, 2025 12:00 AM;43,734.00;-5,242.25
Oct 5, 2025 12:00 AM;Oct 5, 2025 1:00 AM;42,156.50;-2,584.00
Oct 5, 2025 1:00 AM;Oct 5, 2025 2:00 AM;40,491.75;-3,850.25
Oct 5, 2025 2:00 AM;Oct 5, 2025 3:00 AM;39,564.50;-4,142.50
Oct 5, 2025 3:00 AM;Oct 5, 2025 4:00 AM;39,346.00;-3,587.75
Oct 5, 2025 4:00 AM;Oct 5, 2025 5:00 AM;39,634.25;-2,742.75
Oct 5, 2025 5:00 AM;Oct 5, 2025 6:00 AM;40,318.00;-1,435.50
Oct 5, 2025 6:00 AM;Oct 5, 2025 7:00 AM;41,870.00;-124.75
Oct 5, 2025 7:00 AM;Oct 5, 2025 8:00 AM;44,480.00;2,226.25
Oct 5, 2025 8:00 AM;Oct 5, 2025 9:00 AM;47,682.25;2,760.00
Oct 5, 2025 9:00 AM;Oct 5, 2025 10:00 AM;50,076.25;940.75
Oct 5, 2025 10:00 AM;Oct 5, 2025 11:00 AM;51,965.00;-1,887.75
Oct 5, 2025 11:00 AM;Oct 5, 2025 12:00 PM;52,985.50;-4,813.00
Oct 5, 2025 12:00 PM;Oct 5, 2025 1:00 PM;52,820.50;-6,705.25
Oct 5, 2025 1:00 PM;Oct 5, 2025 2:00 PM;51,538.75;-6,845.50
Oct 5, 2025 2:00 PM;Oct 5, 2025 3:00 PM;50,029.25;-5,811.75
Oct 5, 2025 3:00 PM;Oct 5, 2025 4:00 PM;49,209.75;-2,979.50
Oct 5, 2025 4:00 PM;Oct 5, 2025 5:00 PM;49,221.00;1,072.00
Oct 5, 2025 5:00 PM;Oct 5, 2025 6:00 PM;50,432.25;5,118.00
Oct 5, 2025 6:00 PM;Oct 5, 2025 7:00 PM;51,803.50;10,069.25
Oct 5, 2025 7:00 PM;Oct 5, 2025 8:00 PM;52,385.25;11,176.25
Oct 5, 2025 8:00 PM;Oct 5, 2025 9:00 PM;51,243.50;9,550.75
Oct 5, 2025 9:00 PM;Oct 5, 2025 10:00 PM;49,496.75;7,073.50
Oct 5, 2025 10:00 PM;Oct 5, 2025 11:00 PM;47,507.00;5,641.00
Oct 5, 2025 11:00 PM;Oct 6, 2025 12:00 AM;44,924.25;3,246.75
Oct 6, 2025 12:00 AM;Oct 6, 2025 1:00 AM;42,529.25;1,995.25
Oct 6, 2025 1:00 AM;Oct 6, 2025 2:00 AM;41,360.25;1,229.75
Oct 6, 2025 2:00 AM;Oct 6, 2025 3:00 AM;40,910.25;1,301.75
Oct 6, 2025 3:00 AM;Oct 6, 2025 4:00 AM;41,075.50;1,834.00
Oct 6, 2025 4:00 AM;Oct 6, 2025 5:00 AM;42,540.25;3,531.25
Oct 6, 2025 5:00 AM;Oct 6, 2025 6:00 AM;46,783.50;8,339.00
Oct 6, 2025 6:00 AM;Oct 6, 2025 7:00 AM;54,576.25;16,704.75
Oct 6, 2025 7:00 AM;Oct 6, 2025 8:00 AM;60,437.00;23,797.50
Oct 6, 2025 8:00 AM;Oct 6, 2025 9:00 AM;63,727.75;26,690.25
Oct 6, 2025 9:00 AM;Oct 6, 2025 10:00 AM;65,316.25;26,148.25
Oct 6, 2025 10:00 AM;Oct 6, 2025 11:00 AM;66,482.50;24,828.25
Oct 6, 2025 11:00 AM;Oct 6, 2025 12:00 PM;66,734.75;23,015.25
Oct 6, 2025 12:00 PM;Oct 6, 2025 1:00 PM;65,942.25;21,872.75
Oct 6, 2025 1:00 PM;Oct 6, 2025 2:00 PM;64,706.00;22,105.75
Oct 6, 2025 2:00 PM;Oct 6, 2025 3:00 PM;63,173.50;23,290.00
Oct 6, 2025 3:00 PM;Oct 6, 2025 4:00 PM;62,006.00;26,513.00
Oct 6, 2025 4:00 PM;Oct 6, 2025 5:00 PM;61,526.00;31,692.25
Oct 6, 2025 5:00 PM;Oct 6, 2025 6:00 PM;61,820.00;37,745.75
Oct 6, 2025 6:00 PM;Oct 6, 2025 7:00 PM;62,615.75;42,445.25
Oct 6, 2025 7:00 PM;Oct 6, 2025 8:00 PM;62,083.00;43,575.75
Oct 6, 2025 8:00 PM;Oct 6, 2025 9:00 PM;59,589.75;42,261.75
Oct 6, 2025 9:00 PM;Oct 6, 2025 10:00 PM;56,423.00;40,421.50
Oct 6, 2025 10:00 PM;Oct 6, 2025 11:00 PM;52,732.25;38,310.75
Oct 6, 2025 11:00 PM;Oct 7, 2025 12:00 AM;48,917.25;35,964.50
Oct 7, 2025 12:00 AM;Oct 7, 2025 1:00 AM;45,603.75;35,491.25
Oct 7, 2025 1:00 AM;Oct 7, 2025 2:00 AM;44,045.25;34,996.75
Oct 7, 2025 2:00 AM;Oct 7, 2025 3:00 AM;43,296.75;35,199.25
Oct 7, 2025 3:00 AM;Oct 7, 2025 4:00 AM;43,421.25;36,153.00
Oct 7, 2025 4:00 AM;Oct 7, 2025 5:00 AM;44,536.25;37,993.75
Oct 7, 2025 5:00 AM;Oct 7, 2025 6:00 AM;47,666.75;41,697.25
Oct 7, 2025 6:00 AM;Oct 7, 2025 7:00 AM;54,077.50;48,538.75
Oct 7, 2025 7:00 AM;Oct 7, 2025 8:00 AM;59,479.00;54,143.75
Oct 7, 2025 8:00 AM;Oct 7, 2025 9:00 AM;62,564.75;56,142.00
Oct 7, 2025 9:00 AM;Oct 7, 2025 10:00 AM;63,983.75;55,418.25
Oct 7, 2025 10:00 AM;Oct 7, 2025 11:00 AM;65,185.00;53,970.50
Oct 7, 2025 11:00 AM;Oct 7, 2025 12:00 PM;65,926.50;52,097.50
Oct 7, 2025 12:00 PM;Oct 7, 2025 1:00 PM;65,342.75;49,301.50
Oct 7, 2025 1:00 PM;Oct 7, 2025 2:00 PM;64,331.75;47,210.25
Oct 7, 2025 2:00 PM;Oct 7, 2025 3:00 PM;62,644.00;45,740.75
Oct 7, 2025 3:00 PM;Oct 7, 2025 4:00 PM;61,448.75;46,089.50
Oct 7, 2025 4:00 PM;Oct 7, 2025 5:00 PM;60,949.50;48,373.75
Oct 7, 2025 5:00 PM;Oct 7, 2025 6:00 PM;61,262.75;51,676.25
Oct 7, 2025 6:00 PM;Oct 7, 2025 7:00 PM;62,172.50;54,383.75
Oct 7, 2025 7:00 PM;Oct 7, 2025 8:00 PM;61,751.75;53,821.00
Oct 7, 2025 8:00 PM;Oct 7, 2025 9:00 PM;59,054.75;50,631.50
Oct 7, 2025 9:00 PM;Oct 7, 2025 10:00 PM;55,756.00;47,166.50
