Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Apr 16, 2024 1:00 PM;Apr 16, 2024 2:00 PM;63,222.64;46,912.00;3,256.50;22,396.75;21,258.75;16,310.64
Apr 16, 2024 2:00 PM;Apr 16, 2024 3:00 PM;60,076.51;44,791.00;3,106.25;21,372.50;20,312.25;15,285.51
Apr 16, 2024 3:00 PM;Apr 16, 2024 4:00 PM;56,498.26;40,875.25;2,949.75;19,945.75;17,979.75;15,623.01
Apr 16, 2024 4:00 PM;Apr 16, 2024 5:00 PM;54,125.06;35,850.50;2,871.50;18,575.00;14,404.00;18,274.56
Apr 16, 2024 5:00 PM;Apr 16, 2024 6:00 PM;52,954.70;30,091.75;2,949.75;17,249.25;9,892.75;22,862.95
Apr 16, 2024 6:00 PM;Apr 16, 2024 7:00 PM;51,556.61;23,385.00;3,060.25;15,404.50;4,920.25;28,171.61
Apr 16, 2024 7:00 PM;Apr 16, 2024 8:00 PM;49,600.91;17,966.25;3,052.25;13,583.00;1,331.00;31,634.66
Apr 16, 2024 8:00 PM;Apr 16, 2024 9:00 PM;47,630.55;15,453.00;2,865.00;12,537.25;50.75;32,177.55
Apr 16, 2024 9:00 PM;Apr 16, 2024 10:00 PM;44,731.60;14,351.25;2,570.75;11,780.50;0.00;30,380.35
Apr 16, 2024 10:00 PM;Apr 16, 2024 11:00 PM;40,747.28;13,311.50;2,266.25;11,045.25;0.00;27,435.78
Apr 16, 2024 11:00 PM;Apr 17, 2024 12:00 AM;40,471.53;12,400.25;1,989.50;10,410.75;0.00;28,071.28
Apr 17, 2024 12:00 AM;Apr 17, 2024 1:00 AM;37,634.72;12,011.75;1,999.00;10,012.75;0.00;25,622.97
Apr 17, 2024 1:00 AM;Apr 17, 2024 2:00 AM;36,646.21;11,286.00;1,799.25;9,486.75;0.00;25,360.21
Apr 17, 2024 2:00 AM;Apr 17, 2024 3:00 AM;36,094.30;10,611.00;1,770.25;8,840.75;0.00;25,483.30
Apr 17, 2024 3:00 AM;Apr 17, 2024 4:00 AM;36,788.46;9,941.75;1,879.75;8,062.00;0.00;26,846.71
Apr 17, 2024 4:00 AM;Apr 17, 2024 5:00 AM;38,511.05;9,337.00;2,054.00;7,283.00;0.00;29,174.05
Apr 17, 2024 5:00 AM;Apr 17, 2024 6:00 AM;44,103.49;8,790.50;2,229.75;6,560.75;0.00;35,312.99
Apr 17, 2024 6:00 AM;Apr 17, 2024 7:00 AM;49,522.37;8,333.75;2,271.25;5,839.25;223.25;41,188.62
Apr 17, 2024 7:00 AM;Apr 17, 2024 8:00 AM;52,355.46;9,601.00;2,178.50;4,935.75;2,486.75;42,754.46
Apr 17, 2024 8:00 AM;Apr 17, 2024 9:00 AM;53,837.12;12,701.25;1,933.25;3,739.00;7,029.00;41,135.87
Apr 17, 2024 9:00 AM;Apr 17, 2024 10:00 AM;54,209.93;16,402.75;1,608.25;2,916.00;11,878.50;37,807.18
Apr 17, 2024 10:00 AM;Apr 17, 2024 11:00 AM;54,041.59;19,860.25;1,291.75;2,640.25;15,928.25;34,181.34
Apr 17, 2024 11:00 AM;Apr 17, 2024 12:00 PM;54,224.97;22,363.50;1,035.50;2,670.75;18,657.25;31,861.47
Apr 17, 2024 12:00 PM;Apr 17, 2024 1:00 PM;52,911.23;24,151.25;846.25;2,915.00;20,390.00;28,759.98
Apr 17, 2024 1:00 PM;Apr 17, 2024 2:00 PM;51,726.98;24,914.00;728.50;3,335.25;20,850.25;26,812.98
Apr 17, 2024 2:00 PM;Apr 17, 2024 3:00 PM;50,426.02;24,826.50;682.25;3,869.50;20,274.75;25,599.52
Apr 17, 2024 3:00 PM;Apr 17, 2024 4:00 PM;49,320.93;23,506.00;721.00;4,185.25;18,599.75;25,814.93
Apr 17, 2024 4:00 PM;Apr 17, 2024 5:00 PM;48,376.49;20,659.00;842.00;4,375.00;15,442.00;27,717.49
Apr 17, 2024 5:00 PM;Apr 17, 2024 6:00 PM;48,477.67;16,388.50;1,033.00;4,431.75;10,923.75;32,089.17
Apr 17, 2024 6:00 PM;Apr 17, 2024 7:00 PM;47,108.50;10,958.50;1,232.75;4,262.50;5,463.25;36,150.00
Apr 17, 2024 7:00 PM;Apr 17, 2024 8:00 PM;46,485.40;6,920.00;1,418.25;4,097.50;1,404.25;39,565.40
Apr 17, 2024 8:00 PM;Apr 17, 2024 9:00 PM;44,612.80;5,686.50;1,533.50;4,101.50;51.50;38,926.30
Apr 17, 2024 9:00 PM;Apr 17, 2024 10:00 PM;42,486.07;5,736.50;1,530.25;4,206.25;0.00;36,749.57
Apr 17, 2024 10:00 PM;Apr 17, 2024 11:00 PM;39,800.00;5,658.50;1,465.00;4,193.50;0.00;34,141.50
Apr 17, 2024 11:00 PM;Apr 18, 2024 12:00 AM;38,351.44;5,417.25;1,337.00;4,080.25;0.00;32,934.19
Apr 18, 2024 12:00 AM;Apr 18, 2024 1:00 AM;36,370.30;4,426.25;661.25;3,765.00;0.00;31,944.05
Apr 18, 2024 1:00 AM;Apr 18, 2024 2:00 AM;36,009.45;4,174.75;614.75;3,560.00;0.00;31,834.70
Apr 18, 2024 2:00 AM;Apr 18, 2024 3:00 AM;35,338.77;4,010.75;602.75;3,408.00;0.00;31,328.02
Apr 18, 2024 3:00 AM;Apr 18, 2024 4:00 AM;36,681.60;3,936.00;639.50;3,296.50;0.00;32,745.60
Apr 18, 2024 4:00 AM;Apr 18, 2024 5:00 AM;39,034.86;3,991.75;717.50;3,274.25;0.00;35,043.11
Apr 18, 2024 5:00 AM;Apr 18, 2024 6:00 AM;42,978.03;4,061.50;811.75;3,249.75;0.00;38,916.53
Apr 18, 2024 6:00 AM;Apr 18, 2024 7:00 AM;48,588.09;4,453.50;935.50;3,178.00;340.00;44,134.59
Apr 18, 2024 7:00 AM;Apr 18, 2024 8:00 AM;51,847.20;7,264.00;1,090.50;2,952.50;3,221.00;44,583.20
Apr 18, 2024 8:00 AM;Apr 18, 2024 9:00 AM;55,339.58;12,590.75;1,172.75;2,491.00;8,927.00;42,748.83
Apr 18, 2024 9:00 AM;Apr 18, 2024 10:00 AM;57,510.23;18,907.75;1,323.00;2,332.50;15,252.25;38,602.48
Apr 18, 2024 10:00 AM;Apr 18, 2024 11:00 AM;59,018.86;24,700.50;1,365.00;2,657.50;20,678.00;34,318.36
Apr 18, 2024 11:00 AM;Apr 18, 2024 12:00 PM;59,499.23;28,844.75;1,433.50;3,177.75;24,233.50;30,654.48
Apr 18, 2024 12:00 PM;Apr 18, 2024 1:00 PM;59,202.43;31,389.50;1,480.75;3,731.75;26,177.00;27,812.93
Apr 18, 2024 1:00 PM;Apr 18, 2024 2:00 PM;59,015.19;32,421.75;1,606.50;4,565.50;26,249.75;26,593.44
Apr 18, 2024 2:00 PM;Apr 18, 2024 3:00 PM;57,848.21;32,821.25;1,794.75;5,867.25;25,159.25;25,026.96
Apr 18, 2024 3:00 PM;Apr 18, 2024 4:00 PM;55,740.95;32,055.75;1,933.25;7,102.75;23,019.75;23,685.20
Apr 18, 2024 4:00 PM;Apr 18, 2024 5:00 PM;54,936.56;29,961.50;2,311.00;8,413.25;19,237.25;24,975.06
Apr 18, 2024 5:00 PM;Apr 18, 2024 6:00 PM;53,527.57;25,779.25;2,443.25;9,351.00;13,985.00;27,748.32
Apr 18, 2024 6:00 PM;Apr 18, 2024 7:00 PM;51,158.67;19,434.75;2,703.50;9,446.75;7,284.50;31,723.92
Apr 18, 2024 7:00 PM;Apr 18, 2024 8:00 PM;49,768.47;13,616.50;2,881.25;8,905.75;1,829.50;36,151.97
Apr 18, 2024 8:00 PM;Apr 18, 2024 9:00 PM;47,434.98;11,693.25;2,992.00;8,642.50;58.75;35,741.73
Apr 18, 2024 9:00 PM;Apr 18, 2024 10:00 PM;44,503.43;11,984.75;3,195.50;8,789.25;0.00;32,518.68
Apr 18, 2024 10:00 PM;Apr 18, 2024 11:00 PM;40,871.68;12,749.50;3,608.25;9,141.25;0.00;28,122.18
Apr 18, 2024 11:00 PM;Apr 19, 2024 12:00 AM;39,451.54;13,785.25;4,110.00;9,675.25;0.00;25,666.29
Apr 19, 2024 12:00 AM;Apr 19, 2024 1:00 AM;40,584.43;17,239.50;4,634.25;12,605.25;0.00;23,344.93
Apr 19, 2024 1:00 AM;Apr 19, 2024 2:00 AM;42,062.44;19,413.50;4,938.75;14,474.75;0.00;22,648.94
Apr 19, 2024 2:00 AM;Apr 19, 2024 3:00 AM;44,328.87;22,164.50;4,968.50;17,196.00;0.00;22,164.37
Apr 19, 2024 3:00 AM;Apr 19, 2024 4:00 AM;47,569.34;25,149.25;4,745.25;20,404.00;0.00;22,420.09
Apr 19, 2024 4:00 AM;Apr 19, 2024 5:00 AM;50,535.61;27,918.25;4,556.00;23,362.25;0.00;22,617.36
Apr 19, 2024 5:00 AM;Apr 19, 2024 6:00 AM;54,877.84;29,904.50;4,561.50;25,343.00;0.00;24,973.34
Apr 19, 2024 6:00 AM;Apr 19, 2024 7:00 AM;59,992.71;31,731.00;4,574.75;26,925.00;231.25;28,261.71
Apr 19, 2024 7:00 AM;Apr 19, 2024 8:00 AM;64,710.82;33,910.50;4,582.75;27,617.00;1,710.75;30,800.32
Apr 19, 2024 8:00 AM;Apr 19, 2024 9:00 AM;65,184.60;36,824.75;4,474.25;28,149.75;4,200.75;28,359.85
Apr 19, 2024 9:00 AM;Apr 19, 2024 10:00 AM;65,857.97;40,305.75;4,305.50;29,307.00;6,693.25;25,552.22
Apr 19, 2024 10:00 AM;Apr 19, 2024 11:00 AM;66,451.18;43,011.00;4,105.75;30,321.00;8,584.25;23,440.18
Apr 19, 2024 11:00 AM;Apr 19, 2024 12:00 PM;66,347.21;44,583.75;3,994.75;30,626.75;9,962.25;21,763.46
Apr 19, 2024 12:00 PM;Apr 19, 2024 1:00 PM;65,665.33;45,326.00;3,897.00;30,438.25;10,990.75;20,339.33
Apr 19, 2024 1:00 PM;Apr 19, 2024 2:00 PM;64,446.57;45,173.50;3,913.75;30,004.25;11,255.50;19,273.07
Apr 19, 2024 2:00 PM;Apr 19, 2024 3:00 PM;62,627.02;44,288.75;3,927.75;29,639.50;10,721.50;18,338.27
Apr 19, 2024 3:00 PM;Apr 19, 2024 4:00 PM;61,447.94;42,546.00;3,902.00;28,860.00;9,784.00;18,901.94
Apr 19, 2024 4:00 PM;Apr 19, 2024 5:00 PM;61,413.15;40,313.75;3,949.00;28,250.25;8,114.50;21,099.40
Apr 19, 2024 5:00 PM;Apr 19, 2024 6:00 PM;61,314.29;37,734.75;4,051.50;27,750.00;5,933.25;23,579.54
Apr 19, 2024 6:00 PM;Apr 19, 2024 7:00 PM;59,561.40;34,805.50;4,377.00;27,100.75;3,327.75;24,755.90
Apr 19, 2024 7:00 PM;Apr 19, 2024 8:00 PM;55,829.24;32,054.50;4,676.50;26,381.00;997.00;23,774.74
Apr 19, 2024 8:00 PM;Apr 19, 2024 9:00 PM;53,315.23;30,469.00;4,929.00;25,468.00;72.00;22,846.23
Apr 19, 2024 9:00 PM;Apr 19, 2024 10:00 PM;50,609.70;29,193.00;4,788.50;24,404.50;0.00;21,416.70
Apr 19, 2024 10:00 PM;Apr 19, 2024 11:00 PM;47,358.11;28,048.00;4,647.25;23,400.75;0.00;19,310.11
Apr 19, 2024 11:00 PM;Apr 20, 2024 12:00 AM;45,675.15;27,215.75;4,472.00;22,743.75;0.00;18,459.40
Apr 20, 2024 12:00 AM;Apr 20, 2024 1:00 AM;46,793.23;30,130.50;4,972.00;25,158.50;0.00;16,662.73
Apr 20, 2024 1:00 AM;Apr 20, 2024 2:00 AM;44,510.01;28,743.50;4,737.25;24,006.25;0.00;15,766.51
Apr 20, 2024 2:00 AM;Apr 20, 2024 3:00 AM;42,681.35;27,251.75;4,519.00;22,732.75;0.00;15,429.60
Apr 20, 2024 3:00 AM;Apr 20, 2024 4:00 AM;40,884.84;25,657.00;4,193.75;21,463.25;0.00;15,227.84
Apr 20, 2024 4:00 AM;Apr 20, 2024 5:00 AM;39,790.42;24,201.75;3,848.00;20,353.75;0.00;15,588.67
Apr 20, 2024 5:00 AM;Apr 20, 2024 6:00 AM;39,746.96;22,809.00;3,544.25;19,264.50;0.25;16,937.96
Apr 20, 2024 6:00 AM;Apr 20, 2024 7:00 AM;40,814.02;21,589.75;3,223.50;18,087.00;279.25;19,224.27
Apr 20, 2024 7:00 AM;Apr 20, 2024 8:00 AM;43,218.18;21,663.50;2,873.75;16,311.75;2,478.00;21,554.68
Apr 20, 2024 8:00 AM;Apr 20, 2024 9:00 AM;45,208.09;23,624.25;2,442.75;14,239.25;6,942.25;21,583.84
Apr 20, 2024 9:00 AM;Apr 20, 2024 10:00 AM;47,672.75;26,697.75;1,999.75;12,749.25;11,948.75;20,975.00
Apr 20, 2024 10:00 AM;Apr 20, 2024 11:00 AM;49,368.38;29,534.25;1,677.25;11,497.25;16,359.75;19,834.13
Apr 20, 2024 11:00 AM;Apr 20, 2024 12:00 PM;50,621.33;31,447.50;1,529.75;10,285.50;19,632.25;19,173.83
Apr 20, 2024 12:00 PM;Apr 20, 2024 1:00 PM;50,668.87;32,859.00;1,563.50;9,168.50;22,127.00;17,809.87
Apr 20, 2024 1:00 PM;Apr 20, 2024 2:00 PM;48,849.75;33,165.50;1,696.50;8,243.25;23,225.75;15,684.25
Apr 20, 2024 2:00 PM;Apr 20, 2024 3:00 PM;46,206.57;32,525.25;1,982.25;7,736.00;22,807.00;13,681.32
Apr 20, 2024 3:00 PM;Apr 20, 2024 4:00 PM;43,382.69;30,542.75;2,546.00;7,429.00;20,567.75;12,839.94
Apr 20, 2024 4:00 PM;Apr 20, 2024 5:00 PM;40,197.28;27,501.00;3,273.75;7,462.75;16,764.50;12,696.28
Apr 20, 2024 5:00 PM;Apr 20, 2024 6:00 PM;40,517.97;23,000.50;3,895.75;7,375.50;11,729.25;17,517.47
Apr 20, 2024 6:00 PM;Apr 20, 2024 7:00 PM;41,078.65;17,525.00;4,459.50;7,138.75;5,926.75;23,553.65
Apr 20, 2024 7:00 PM;Apr 20, 2024 8:00 PM;40,639.53;13,377.75;4,690.25;7,081.00;1,606.50;27,261.78
Apr 20, 2024 8:00 PM;Apr 20, 2024 9:00 PM;39,132.22;11,991.00;4,550.25;7,363.25;77.50;27,141.22
Apr 20, 2024 9:00 PM;Apr 20, 2024 10:00 PM;37,054.88;11,505.25;4,036.00;7,469.25;0.00;25,549.63
Apr 20, 2024 10:00 PM;Apr 20, 2024 11:00 PM;33,964.37;10,703.25;3,367.25;7,336.00;0.00;23,261.12
Apr 20, 2024 11:00 PM;Apr 21, 2024 12:00 AM;31,731.59;9,798.50;2,661.50;7,137.00;0.00;21,933.09
Apr 21, 2024 12:00 AM;Apr 21, 2024 1:00 AM;31,057.43;10,335.25;3,346.25;6,989.00;0.00;20,722.18
Apr 21, 2024 1:00 AM;Apr 21, 2024 2:00 AM;30,104.92;9,768.50;2,870.00;6,898.50;0.00;20,336.42
Apr 21, 2024 2:00 AM;Apr 21, 2024 3:00 AM;29,975.06;9,604.50;2,570.50;7,034.00;0.00;20,370.56
Apr 21, 2024 3:00 AM;Apr 21, 2024 4:00 AM;30,253.41;9,592.00;2,358.50;7,233.50;0.00;20,661.41
Apr 21, 2024 4:00 AM;Apr 21, 2024 5:00 AM;30,403.94;9,902.00;2,231.75;7,670.25;0.00;20,501.94
Apr 21, 2024 5:00 AM;Apr 21, 2024 6:00 AM;31,248.33;10,262.50;2,163.75;8,098.50;0.25;20,985.83
Apr 21, 2024 6:00 AM;Apr 21, 2024 7:00 AM;34,161.19;11,099.25;2,205.50;8,432.25;461.50;23,061.94
Apr 21, 2024 7:00 AM;Apr 21, 2024 8:00 AM;37,175.02;14,109.25;2,326.75;8,310.25;3,472.25;23,065.77
Apr 21, 2024 8:00 AM;Apr 21, 2024 9:00 AM;42,946.40;18,442.75;2,303.25;7,451.25;8,688.25;24,503.65
Apr 21, 2024 9:00 AM;Apr 21, 2024 10:00 AM;47,565.01;23,701.50;2,201.00;7,237.50;14,263.00;23,863.51
Apr 21, 2024 10:00 AM;Apr 21, 2024 11:00 AM;51,643.68;29,048.50;2,024.25;8,162.50;18,861.75;22,595.18
Apr 21, 2024 11:00 AM;Apr 21, 2024 12:00 PM;53,174.67;32,522.00;1,852.25;9,035.75;21,634.00;20,652.67
Apr 21, 2024 12:00 PM;Apr 21, 2024 1:00 PM;53,282.38;34,651.00;1,755.50;9,518.50;23,377.00;18,631.38
Apr 21, 2024 1:00 PM;Apr 21, 2024 2:00 PM;51,749.11;35,289.25;1,722.25;9,928.25;23,638.75;16,459.86
Apr 21, 2024 2:00 PM;Apr 21, 2024 3:00 PM;49,905.59;35,151.00;1,750.25;10,430.00;22,970.75;14,754.59
Apr 21, 2024 3:00 PM;Apr 21, 2024 4:00 PM;46,885.95;33,411.50;1,857.00;10,618.50;20,936.00;13,474.45
Apr 21, 2024 4:00 PM;Apr 21, 2024 5:00 PM;43,937.47;30,066.25;2,054.50;10,787.75;17,224.00;13,871.22
Apr 21, 2024 5:00 PM;Apr 21, 2024 6:00 PM;42,504.51;25,325.75;2,299.25;10,814.50;12,212.00;17,178.76
Apr 21, 2024 6:00 PM;Apr 21, 2024 7:00 PM;39,140.77;19,143.50;2,555.50;10,178.75;6,409.25;19,997.27
Apr 21, 2024 7:00 PM;Apr 21, 2024 8:00 PM;38,246.64;13,755.25;2,786.00;9,177.25;1,792.00;24,491.39
Apr 21, 2024 8:00 PM;Apr 21, 2024 9:00 PM;37,981.88;11,893.50;2,963.50;8,831.00;99.00;26,088.38
Apr 21, 2024 9:00 PM;Apr 21, 2024 10:00 PM;36,777.28;11,871.00;2,991.50;8,879.50;0.00;24,906.28
Apr 21, 2024 10:00 PM;Apr 21, 2024 11:00 PM;34,931.69;11,561.00;2,873.00;8,688.00;0.00;23,370.69
Apr 21, 2024 11:00 PM;Apr 22, 2024 12:00 AM;34,094.95;10,816.25;2,647.75;8,168.50;0.00;23,278.70
Apr 22, 2024 12:00 AM;Apr 22, 2024 1:00 AM;32,623.94;11,163.50;2,328.25;8,835.25;0.00;21,460.44
Apr 22, 2024 1:00 AM;Apr 22, 2024 2:00 AM;31,587.93;10,002.50;2,060.00;7,942.50;0.00;21,585.43
Apr 22, 2024 2:00 AM;Apr 22, 2024 3:00 AM;31,504.76;8,898.25;1,845.00;7,053.25;0.00;22,606.51
Apr 22, 2024 3:00 AM;Apr 22, 2024 4:00 AM;33,203.56;7,983.50;1,714.50;6,269.00;0.00;25,220.06
Apr 22, 2024 4:00 AM;Apr 22, 2024 5:00 AM;35,590.68;7,346.00;1,721.25;5,624.75;0.00;28,244.68
Apr 22, 2024 5:00 AM;Apr 22, 2024 6:00 AM;40,904.62;6,950.75;1,818.75;5,130.75;1.25;33,953.87
Apr 22, 2024 6:00 AM;Apr 22, 2024 7:00 AM;46,063.42;7,166.00;1,913.50;4,708.50;544.00;38,897.42
Apr 22, 2024 7:00 AM;Apr 22, 2024 8:00 AM;51,073.94;10,248.50;1,963.25;4,097.50;4,187.75;40,825.44
Apr 22, 2024 8:00 AM;Apr 22, 2024 9:00 AM;55,289.51;15,838.25;1,910.00;3,178.50;10,749.75;39,451.26
Apr 22, 2024 9:00 AM;Apr 22, 2024 10:00 AM;57,226.83;21,830.25;1,771.75;3,060.50;16,998.00;35,396.58
Apr 22, 2024 10:00 AM;Apr 22, 2024 11:00 AM;57,752.68;26,490.50;1,503.00;3,584.25;21,403.25;31,262.18
Apr 22, 2024 11:00 AM;Apr 22, 2024 12:00 PM;57,974.13;28,775.50;1,216.50;3,812.75;23,746.25;29,198.63
Apr 22, 2024 12:00 PM;Apr 22, 2024 1:00 PM;56,614.58;29,367.75;961.25;3,714.25;24,692.25;27,246.83
Apr 22, 2024 1:00 PM;Apr 22, 2024 2:00 PM;54,944.42;28,668.25;767.50;3,556.75;24,344.00;26,276.17
Apr 22, 2024 2:00 PM;Apr 22, 2024 3:00 PM;53,973.55;27,368.75;652.00;3,508.25;23,208.50;26,604.80
Apr 22, 2024 3:00 PM;Apr 22, 2024 4:00 PM;51,460.49;24,805.25;599.50;3,349.50;20,856.25;26,655.24
Apr 22, 2024 4:00 PM;Apr 22, 2024 5:00 PM;49,884.31;20,938.75;599.50;3,299.75;17,039.50;28,945.56
Apr 22, 2024 5:00 PM;Apr 22, 2024 6:00 PM;47,703.94;16,019.75;621.25;3,329.50;12,069.00;31,684.19
Apr 22, 2024 6:00 PM;Apr 22, 2024 7:00 PM;46,321.67;10,341.75;630.00;3,298.00;6,413.75;35,979.92
Apr 22, 2024 7:00 PM;Apr 22, 2024 8:00 PM;45,327.52;5,868.25;609.50;3,363.50;1,895.25;39,459.27
Apr 22, 2024 8:00 PM;Apr 22, 2024 9:00 PM;45,138.38;4,555.75;556.75;3,864.25;134.75;40,582.63
Apr 22, 2024 9:00 PM;Apr 22, 2024 10:00 PM;42,754.68;5,092.00;472.25;4,619.75;0.00;37,662.68
Apr 22, 2024 10:00 PM;Apr 22, 2024 11:00 PM;40,671.28;5,419.50;384.75;5,034.75;0.00;35,251.78
Apr 22, 2024 11:00 PM;Apr 23, 2024 12:00 AM;39,151.84;5,351.25;298.00;5,053.25;0.00;33,800.59
Apr 23, 2024 12:00 AM;Apr 23, 2024 1:00 AM;36,452.69;4,588.25;184.75;4,403.50;0.00;31,864.44
Apr 23, 2024 1:00 AM;Apr 23, 2024 2:00 AM;35,260.43;4,166.25;161.75;4,004.50;0.00;31,094.18
