Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 11, 2024 5:00 AM;Jan 11, 2024 6:00 AM;57,389.75;60,720.25;3,330.50;50,537.75
Jan 11, 2024 6:00 AM;Jan 11, 2024 7:00 AM;63,831.50;64,691.25;859.75;56,156.00
Jan 11, 2024 7:00 AM;Jan 11, 2024 8:00 AM;69,391.50;69,627.75;236.25;60,539.25
Jan 11, 2024 8:00 AM;Jan 11, 2024 9:00 AM;71,973.50;72,074.25;100.75;61,803.00
Jan 11, 2024 9:00 AM;Jan 11, 2024 10:00 AM;72,159.25;72,200.25;41.00;58,835.00
Jan 11, 2024 10:00 AM;Jan 11, 2024 11:00 AM;71,926.00;71,952.25;26.25;54,844.25
Jan 11, 2024 11:00 AM;Jan 11, 2024 12:00 PM;71,881.50;72,031.75;150.25;52,242.00
Jan 11, 2024 12:00 PM;Jan 11, 2024 1:00 PM;71,181.50;71,308.25;126.75;51,696.75
Jan 11, 2024 1:00 PM;Jan 11, 2024 2:00 PM;70,395.50;70,663.50;268.00;52,699.75
Jan 11, 2024 2:00 PM;Jan 11, 2024 3:00 PM;68,729.50;68,993.25;263.75;54,673.50
Jan 11, 2024 3:00 PM;Jan 11, 2024 4:00 PM;68,330.50;68,341.75;11.25;58,901.50
Jan 11, 2024 4:00 PM;Jan 11, 2024 5:00 PM;69,340.75;69,360.75;20.00;62,531.00
Jan 11, 2024 5:00 PM;Jan 11, 2024 6:00 PM;71,401.25;71,405.00;3.75;65,145.75
Jan 11, 2024 6:00 PM;Jan 11, 2024 7:00 PM;70,807.75;70,811.50;3.75;65,088.25
Jan 11, 2024 7:00 PM;Jan 11, 2024 8:00 PM;69,581.00;69,587.75;6.75;64,475.25
Jan 11, 2024 8:00 PM;Jan 11, 2024 9:00 PM;66,048.50;66,060.00;11.50;61,592.50
Jan 11, 2024 9:00 PM;Jan 11, 2024 10:00 PM;62,573.25;62,607.25;34.00;58,885.00
Jan 11, 2024 10:00 PM;Jan 11, 2024 11:00 PM;59,745.00;59,844.50;99.50;56,789.00
Jan 11, 2024 11:00 PM;Jan 12, 2024 12:00 AM;56,121.25;56,473.00;351.75;53,193.00
Jan 12, 2024 12:00 AM;Jan 12, 2024 1:00 AM;53,736.50;54,787.75;1,051.25;50,653.25
Jan 12, 2024 1:00 AM;Jan 12, 2024 2:00 AM;52,425.00;55,860.75;3,435.75;49,025.25
Jan 12, 2024 2:00 AM;Jan 12, 2024 3:00 AM;52,004.75;56,300.25;4,295.50;48,122.75
Jan 12, 2024 3:00 AM;Jan 12, 2024 4:00 AM;52,015.00;56,520.25;4,505.25;48,063.75
Jan 12, 2024 4:00 AM;Jan 12, 2024 5:00 AM;53,285.25;57,650.25;4,365.00;48,404.50
Jan 12, 2024 5:00 AM;Jan 12, 2024 6:00 AM;56,643.00;60,182.00;3,539.00;50,507.75
Jan 12, 2024 6:00 AM;Jan 12, 2024 7:00 AM;62,864.50;63,770.00;905.50;56,004.00
Jan 12, 2024 7:00 AM;Jan 12, 2024 8:00 AM;67,932.50;67,993.50;61.00;60,817.25
Jan 12, 2024 8:00 AM;Jan 12, 2024 9:00 AM;70,660.50;70,665.25;4.75;63,017.00
Jan 12, 2024 9:00 AM;Jan 12, 2024 10:00 AM;72,068.50;72,072.00;3.50;62,108.25
Jan 12, 2024 10:00 AM;Jan 12, 2024 11:00 AM;72,629.75;72,630.75;1.00;60,287.25
Jan 12, 2024 11:00 AM;Jan 12, 2024 12:00 PM;72,704.50;72,709.50;5.00;58,605.75
Jan 12, 2024 12:00 PM;Jan 12, 2024 1:00 PM;72,207.25;72,217.50;10.25;56,990.50
Jan 12, 2024 1:00 PM;Jan 12, 2024 2:00 PM;70,746.75;70,804.00;57.25;55,026.50
Jan 12, 2024 2:00 PM;Jan 12, 2024 3:00 PM;69,254.00;69,368.00;114.00;54,075.50
Jan 12, 2024 3:00 PM;Jan 12, 2024 4:00 PM;68,898.75;68,968.75;70.00;55,283.00
Jan 12, 2024 4:00 PM;Jan 12, 2024 5:00 PM;69,515.75;69,585.50;69.75;56,575.00
Jan 12, 2024 5:00 PM;Jan 12, 2024 6:00 PM;70,789.00;70,789.75;0.75;58,042.25
Jan 12, 2024 6:00 PM;Jan 12, 2024 7:00 PM;69,893.25;69,901.25;8.00;57,285.50
Jan 12, 2024 7:00 PM;Jan 12, 2024 8:00 PM;68,176.75;68,444.75;268.00;55,366.00
Jan 12, 2024 8:00 PM;Jan 12, 2024 9:00 PM;64,494.25;64,789.00;294.75;51,473.50
Jan 12, 2024 9:00 PM;Jan 12, 2024 10:00 PM;61,202.75;61,398.50;195.75;47,592.00
Jan 12, 2024 10:00 PM;Jan 12, 2024 11:00 PM;58,308.75;58,516.00;207.25;44,667.25
Jan 12, 2024 11:00 PM;Jan 13, 2024 12:00 AM;55,414.75;55,605.00;190.25;40,877.00
Jan 13, 2024 12:00 AM;Jan 13, 2024 1:00 AM;52,378.50;52,587.25;208.75;38,197.00
Jan 13, 2024 1:00 AM;Jan 13, 2024 2:00 AM;50,325.25;50,527.75;202.50;34,884.50
Jan 13, 2024 2:00 AM;Jan 13, 2024 3:00 AM;49,355.00;49,572.25;217.25;32,956.00
Jan 13, 2024 3:00 AM;Jan 13, 2024 4:00 AM;48,970.75;49,502.25;531.50;31,123.75
Jan 13, 2024 4:00 AM;Jan 13, 2024 5:00 AM;49,063.00;49,857.50;794.50;29,879.25
Jan 13, 2024 5:00 AM;Jan 13, 2024 6:00 AM;49,167.50;50,121.00;953.50;29,453.00
Jan 13, 2024 6:00 AM;Jan 13, 2024 7:00 AM;50,178.50;50,498.25;319.75;30,192.25
Jan 13, 2024 7:00 AM;Jan 13, 2024 8:00 AM;53,811.50;53,965.50;154.00;32,339.50
Jan 13, 2024 8:00 AM;Jan 13, 2024 9:00 AM;57,557.75;57,595.00;37.25;33,709.00
Jan 13, 2024 9:00 AM;Jan 13, 2024 10:00 AM;60,752.25;60,770.00;17.75;34,499.50
Jan 13, 2024 10:00 AM;Jan 13, 2024 11:00 AM;62,952.00;63,005.00;53.00;34,441.50
Jan 13, 2024 11:00 AM;Jan 13, 2024 12:00 PM;64,200.75;64,290.25;89.50;33,664.00
Jan 13, 2024 12:00 PM;Jan 13, 2024 1:00 PM;64,593.75;64,703.25;109.50;32,357.25
Jan 13, 2024 1:00 PM;Jan 13, 2024 2:00 PM;64,119.75;65,004.50;884.75;31,561.50
Jan 13, 2024 2:00 PM;Jan 13, 2024 3:00 PM;63,226.00;63,981.50;755.50;30,271.75
Jan 13, 2024 3:00 PM;Jan 13, 2024 4:00 PM;62,737.75;63,340.00;602.25;30,191.00
Jan 13, 2024 4:00 PM;Jan 13, 2024 5:00 PM;63,238.75;63,568.50;329.75;30,909.25
Jan 13, 2024 5:00 PM;Jan 13, 2024 6:00 PM;65,444.50;65,727.25;282.75;33,086.50
Jan 13, 2024 6:00 PM;Jan 13, 2024 7:00 PM;65,405.25;65,681.25;276.00;32,796.50
Jan 13, 2024 7:00 PM;Jan 13, 2024 8:00 PM;63,272.25;63,500.50;228.25;31,396.50
Jan 13, 2024 8:00 PM;Jan 13, 2024 9:00 PM;59,622.25;59,652.75;30.50;29,196.00
Jan 13, 2024 9:00 PM;Jan 13, 2024 10:00 PM;56,991.25;57,275.50;284.25;26,969.75
Jan 13, 2024 10:00 PM;Jan 13, 2024 11:00 PM;55,490.00;56,007.50;517.50;26,018.25
Jan 13, 2024 11:00 PM;Jan 14, 2024 12:00 AM;53,277.00;55,151.25;1,874.25;23,705.25
Jan 14, 2024 12:00 AM;Jan 14, 2024 1:00 AM;49,436.25;51,302.25;1,866.00;19,841.50
Jan 14, 2024 1:00 AM;Jan 14, 2024 2:00 AM;48,322.50;51,549.00;3,226.50;18,017.50
Jan 14, 2024 2:00 AM;Jan 14, 2024 3:00 AM;47,118.75;50,492.25;3,373.50;17,131.50
Jan 14, 2024 3:00 AM;Jan 14, 2024 4:00 AM;46,262.50;49,540.50;3,278.00;16,221.00
Jan 14, 2024 4:00 AM;Jan 14, 2024 5:00 AM;46,256.75;49,734.00;3,477.25;17,089.75
Jan 14, 2024 5:00 AM;Jan 14, 2024 6:00 AM;45,850.00;49,000.50;3,150.50;17,864.00
Jan 14, 2024 6:00 AM;Jan 14, 2024 7:00 AM;45,479.25;47,674.50;2,195.25;18,215.75
Jan 14, 2024 7:00 AM;Jan 14, 2024 8:00 AM;47,445.50;48,567.50;1,122.00;21,318.25
Jan 14, 2024 8:00 AM;Jan 14, 2024 9:00 AM;50,614.00;50,841.75;227.75;25,333.25
Jan 14, 2024 9:00 AM;Jan 14, 2024 10:00 AM;54,680.25;54,835.50;155.25;27,847.25
Jan 14, 2024 10:00 AM;Jan 14, 2024 11:00 AM;57,932.00;58,031.25;99.25;28,888.25
Jan 14, 2024 11:00 AM;Jan 14, 2024 12:00 PM;59,886.75;59,955.50;68.75;28,656.75
Jan 14, 2024 12:00 PM;Jan 14, 2024 1:00 PM;60,017.25;60,252.25;235.00;27,079.25
Jan 14, 2024 1:00 PM;Jan 14, 2024 2:00 PM;58,633.50;59,701.25;1,067.75;25,530.00
Jan 14, 2024 2:00 PM;Jan 14, 2024 3:00 PM;57,037.75;57,193.25;155.50;25,042.75
Jan 14, 2024 3:00 PM;Jan 14, 2024 4:00 PM;57,106.75;57,329.50;222.75;27,457.25
Jan 14, 2024 4:00 PM;Jan 14, 2024 5:00 PM;58,270.25;58,285.25;15.00;30,513.25
Jan 14, 2024 5:00 PM;Jan 14, 2024 6:00 PM;61,719.50;61,797.00;77.50;33,233.00
Jan 14, 2024 6:00 PM;Jan 14, 2024 7:00 PM;62,621.50;62,632.50;11.00;32,521.75
Jan 14, 2024 7:00 PM;Jan 14, 2024 8:00 PM;61,414.00;61,585.50;171.50;30,013.75
Jan 14, 2024 8:00 PM;Jan 14, 2024 9:00 PM;59,189.00;59,547.25;358.25;27,170.25
Jan 14, 2024 9:00 PM;Jan 14, 2024 10:00 PM;57,744.00;58,084.75;340.75;25,067.75
Jan 14, 2024 10:00 PM;Jan 14, 2024 11:00 PM;56,743.25;57,377.25;634.00;24,522.75
Jan 14, 2024 11:00 PM;Jan 15, 2024 12:00 AM;53,985.25;55,036.25;1,051.00;20,806.75
Jan 15, 2024 12:00 AM;Jan 15, 2024 1:00 AM;51,829.00;54,786.50;2,957.50;17,281.50
Jan 15, 2024 1:00 AM;Jan 15, 2024 2:00 AM;50,943.25;55,081.75;4,138.50;15,459.50
Jan 15, 2024 2:00 AM;Jan 15, 2024 3:00 AM;49,711.00;54,079.75;4,368.75;13,986.25
Jan 15, 2024 3:00 AM;Jan 15, 2024 4:00 AM;50,230.50;55,380.50;5,150.00;13,825.75
Jan 15, 2024 4:00 AM;Jan 15, 2024 5:00 AM;51,887.75;56,538.50;4,650.75;15,031.75
Jan 15, 2024 5:00 AM;Jan 15, 2024 6:00 AM;55,437.75;59,060.25;3,622.50;20,042.25
Jan 15, 2024 6:00 AM;Jan 15, 2024 7:00 AM;63,032.75;64,238.25;1,205.50;28,725.00
Jan 15, 2024 7:00 AM;Jan 15, 2024 8:00 AM;69,980.75;70,218.75;238.00;36,500.75
Jan 15, 2024 8:00 AM;Jan 15, 2024 9:00 AM;72,997.75;73,019.00;21.25;40,567.00
Jan 15, 2024 9:00 AM;Jan 15, 2024 10:00 AM;74,240.50;74,264.00;23.50;42,097.25
Jan 15, 2024 10:00 AM;Jan 15, 2024 11:00 AM;75,080.50;75,108.50;28.00;41,881.75
Jan 15, 2024 11:00 AM;Jan 15, 2024 12:00 PM;75,508.25;75,546.50;38.25;41,482.75
Jan 15, 2024 12:00 PM;Jan 15, 2024 1:00 PM;74,550.25;74,583.00;32.75;41,987.00
Jan 15, 2024 1:00 PM;Jan 15, 2024 2:00 PM;73,766.75;73,842.75;76.00;41,995.25
Jan 15, 2024 2:00 PM;Jan 15, 2024 3:00 PM;72,503.50;72,695.00;191.50;42,136.50
Jan 15, 2024 3:00 PM;Jan 15, 2024 4:00 PM;72,052.50;72,149.25;96.75;44,088.00
Jan 15, 2024 4:00 PM;Jan 15, 2024 5:00 PM;71,540.50;71,726.00;185.50;45,506.50
Jan 15, 2024 5:00 PM;Jan 15, 2024 6:00 PM;73,040.00;73,118.25;78.25;47,336.25
Jan 15, 2024 6:00 PM;Jan 15, 2024 7:00 PM;72,747.25;72,862.50;115.25;47,035.75
Jan 15, 2024 7:00 PM;Jan 15, 2024 8:00 PM;70,928.75;71,226.50;297.75;45,628.75
Jan 15, 2024 8:00 PM;Jan 15, 2024 9:00 PM;67,312.25;67,507.25;195.00;42,737.50
Jan 15, 2024 9:00 PM;Jan 15, 2024 10:00 PM;63,942.50;64,481.00;538.50;40,116.25
Jan 15, 2024 10:00 PM;Jan 15, 2024 11:00 PM;60,518.50;61,158.50;640.00;38,932.50
Jan 15, 2024 11:00 PM;Jan 16, 2024 12:00 AM;56,574.50;57,590.25;1,015.75;36,119.50
Jan 16, 2024 12:00 AM;Jan 16, 2024 1:00 AM;54,293.25;56,865.00;2,571.75;33,828.75
Jan 16, 2024 1:00 AM;Jan 16, 2024 2:00 AM;52,567.00;56,130.25;3,563.25;31,845.25
Jan 16, 2024 2:00 AM;Jan 16, 2024 3:00 AM;51,947.75;56,285.25;4,337.50;30,731.75
Jan 16, 2024 3:00 AM;Jan 16, 2024 4:00 AM;52,273.50;56,317.50;4,044.00;31,100.00
Jan 16, 2024 4:00 AM;Jan 16, 2024 5:00 AM;53,132.25;56,650.50;3,518.25;32,388.75
Jan 16, 2024 5:00 AM;Jan 16, 2024 6:00 AM;56,513.00;58,560.50;2,047.50;36,919.50
Jan 16, 2024 6:00 AM;Jan 16, 2024 7:00 AM;62,958.00;63,246.50;288.50;44,335.50
Jan 16, 2024 7:00 AM;Jan 16, 2024 8:00 AM;68,394.50;68,455.25;60.75;51,602.25
Jan 16, 2024 8:00 AM;Jan 16, 2024 9:00 AM;70,627.50;70,633.00;5.50;55,433.00
Jan 16, 2024 9:00 AM;Jan 16, 2024 10:00 AM;71,014.25;71,019.00;4.75;56,041.50
Jan 16, 2024 10:00 AM;Jan 16, 2024 11:00 AM;71,388.00;71,398.25;10.25;55,111.00
Jan 16, 2024 11:00 AM;Jan 16, 2024 12:00 PM;71,522.25;71,572.75;50.50;53,929.50
Jan 16, 2024 12:00 PM;Jan 16, 2024 1:00 PM;71,193.00;71,263.00;70.00;51,329.00
Jan 16, 2024 1:00 PM;Jan 16, 2024 2:00 PM;69,714.50;69,860.25;145.75;50,280.00
Jan 16, 2024 2:00 PM;Jan 16, 2024 3:00 PM;68,421.75;68,512.50;90.75;50,371.00
Jan 16, 2024 3:00 PM;Jan 16, 2024 4:00 PM;68,505.50;68,621.75;116.25;52,514.50
Jan 16, 2024 4:00 PM;Jan 16, 2024 5:00 PM;68,967.50;68,981.25;13.75;54,737.00
Jan 16, 2024 5:00 PM;Jan 16, 2024 6:00 PM;71,948.25;71,961.75;13.50;56,020.50
Jan 16, 2024 6:00 PM;Jan 16, 2024 7:00 PM;72,143.00;72,155.50;12.50;53,941.00
Jan 16, 2024 7:00 PM;Jan 16, 2024 8:00 PM;71,308.25;71,474.00;165.75;51,464.25
Jan 16, 2024 8:00 PM;Jan 16, 2024 9:00 PM;68,473.50;69,106.00;632.50;47,036.75
Jan 16, 2024 9:00 PM;Jan 16, 2024 10:00 PM;65,557.25;66,007.25;450.00;43,060.75
Jan 16, 2024 10:00 PM;Jan 16, 2024 11:00 PM;62,837.00;64,335.50;1,498.50;39,956.50
Jan 16, 2024 11:00 PM;Jan 17, 2024 12:00 AM;59,789.75;62,428.00;2,638.25;36,128.75
Jan 17, 2024 12:00 AM;Jan 17, 2024 1:00 AM;57,797.25;61,511.75;3,714.50;34,189.50
Jan 17, 2024 1:00 AM;Jan 17, 2024 2:00 AM;56,396.75;60,402.75;4,006.00;32,598.25
Jan 17, 2024 2:00 AM;Jan 17, 2024 3:00 AM;55,344.75;59,502.75;4,158.00;31,153.25
Jan 17, 2024 3:00 AM;Jan 17, 2024 4:00 AM;55,417.00;59,605.50;4,188.50;30,643.25
Jan 17, 2024 4:00 AM;Jan 17, 2024 5:00 AM;55,906.25;59,932.25;4,026.00;31,195.75
Jan 17, 2024 5:00 AM;Jan 17, 2024 6:00 AM;58,840.00;62,394.00;3,554.00;33,954.00
Jan 17, 2024 6:00 AM;Jan 17, 2024 7:00 AM;65,838.25;67,924.75;2,086.50;40,521.75
Jan 17, 2024 7:00 AM;Jan 17, 2024 8:00 AM;71,258.75;71,537.50;278.75;47,263.75
Jan 17, 2024 8:00 AM;Jan 17, 2024 9:00 AM;74,318.00;74,509.25;191.25;51,423.00
Jan 17, 2024 9:00 AM;Jan 17, 2024 10:00 AM;74,747.00;75,160.50;413.50;53,090.25
Jan 17, 2024 10:00 AM;Jan 17, 2024 11:00 AM;74,634.75;74,662.00;27.25;55,531.00
Jan 17, 2024 11:00 AM;Jan 17, 2024 12:00 PM;74,757.50;74,764.00;6.50;59,346.25
Jan 17, 2024 12:00 PM;Jan 17, 2024 1:00 PM;74,558.00;74,569.50;11.50;61,106.75
Jan 17, 2024 1:00 PM;Jan 17, 2024 2:00 PM;73,251.75;73,272.25;20.50;61,848.50
Jan 17, 2024 2:00 PM;Jan 17, 2024 3:00 PM;71,998.50;72,038.50;40.00;62,506.50
Jan 17, 2024 3:00 PM;Jan 17, 2024 4:00 PM;70,668.75;70,675.25;6.50;62,531.00
Jan 17, 2024 4:00 PM;Jan 17, 2024 5:00 PM;70,618.00;70,625.00;7.00;62,954.75
Jan 17, 2024 5:00 PM;Jan 17, 2024 6:00 PM;72,079.25;72,088.50;9.25;64,535.75
Jan 17, 2024 6:00 PM;Jan 17, 2024 7:00 PM;71,909.25;71,918.75;9.50;64,816.75
Jan 17, 2024 7:00 PM;Jan 17, 2024 8:00 PM;69,970.00;69,976.75;6.75;63,596.25
Jan 17, 2024 8:00 PM;Jan 17, 2024 9:00 PM;65,821.00;66,095.75;274.75;59,345.00
Jan 17, 2024 9:00 PM;Jan 17, 2024 10:00 PM;62,589.50;63,468.75;879.25;56,104.75
Jan 17, 2024 10:00 PM;Jan 17, 2024 11:00 PM;59,843.00;61,279.25;1,436.25;52,993.25
Jan 17, 2024 11:00 PM;Jan 18, 2024 12:00 AM;56,208.25;57,709.00;1,500.75;49,352.75
Jan 18, 2024 12:00 AM;Jan 18, 2024 1:00 AM;53,968.00;56,655.00;2,687.00;47,391.00
Jan 18, 2024 1:00 AM;Jan 18, 2024 2:00 AM;51,735.50;55,332.75;3,597.25;44,822.50
Jan 18, 2024 2:00 AM;Jan 18, 2024 3:00 AM;50,971.75;54,600.25;3,628.50;43,871.75
Jan 18, 2024 3:00 AM;Jan 18, 2024 4:00 AM;51,442.00;55,558.25;4,116.25;44,139.50
Jan 18, 2024 4:00 AM;Jan 18, 2024 5:00 AM;52,840.50;56,221.75;3,381.25;45,057.75
Jan 18, 2024 5:00 AM;Jan 18, 2024 6:00 AM;56,226.75;58,533.25;2,306.50;48,901.25
Jan 18, 2024 6:00 AM;Jan 18, 2024 7:00 AM;62,718.00;63,050.75;332.75;56,026.00
Jan 18, 2024 7:00 AM;Jan 18, 2024 8:00 AM;68,526.25;68,572.75;46.50;61,867.50
Jan 18, 2024 8:00 AM;Jan 18, 2024 9:00 AM;71,733.50;71,744.25;10.75;63,448.50
Jan 18, 2024 9:00 AM;Jan 18, 2024 10:00 AM;71,978.00;71,981.75;3.75;62,660.75
Jan 18, 2024 10:00 AM;Jan 18, 2024 11:00 AM;71,997.75;72,002.50;4.75;61,245.00
Jan 18, 2024 11:00 AM;Jan 18, 2024 12:00 PM;72,378.75;72,400.25;21.50;60,887.75
Jan 18, 2024 12:00 PM;Jan 18, 2024 1:00 PM;72,456.25;72,531.25;75.00;60,507.50
Jan 18, 2024 1:00 PM;Jan 18, 2024 2:00 PM;71,274.00;71,560.00;286.00;59,521.50
Jan 18, 2024 2:00 PM;Jan 18, 2024 3:00 PM;69,990.75;70,418.25;427.50;58,822.75
Jan 18, 2024 3:00 PM;Jan 18, 2024 4:00 PM;69,486.75;69,611.75;125.00;59,038.50
Jan 18, 2024 4:00 PM;Jan 18, 2024 5:00 PM;69,971.75;69,980.75;9.00;58,295.75
Jan 18, 2024 5:00 PM;Jan 18, 2024 6:00 PM;72,702.75;72,710.25;7.50;58,238.50
Jan 18, 2024 6:00 PM;Jan 18, 2024 7:00 PM;73,060.75;73,177.25;116.50;56,283.00
Jan 18, 2024 7:00 PM;Jan 18, 2024 8:00 PM;71,826.00;72,001.50;175.50;53,471.25
Jan 18, 2024 8:00 PM;Jan 18, 2024 9:00 PM;69,114.75;69,275.75;161.00;49,507.25
Jan 18, 2024 9:00 PM;Jan 18, 2024 10:00 PM;66,013.50;66,273.00;259.50;45,261.00
Jan 18, 2024 10:00 PM;Jan 18, 2024 11:00 PM;62,931.50;63,115.25;183.75;42,299.25
Jan 18, 2024 11:00 PM;Jan 19, 2024 12:00 AM;59,670.75;61,500.25;1,829.50;37,313.50
Jan 19, 2024 12:00 AM;Jan 19, 2024 1:00 AM;56,778.00;59,731.50;2,953.50;32,562.25
Jan 19, 2024 1:00 AM;Jan 19, 2024 2:00 AM;55,245.50;59,135.50;3,890.00;29,594.25
Jan 19, 2024 2:00 AM;Jan 19, 2024 3:00 AM;54,602.50;58,961.25;4,358.75;27,842.00
Jan 19, 2024 3:00 AM;Jan 19, 2024 4:00 AM;54,940.00;58,949.25;4,009.25;27,410.25
Jan 19, 2024 4:00 AM;Jan 19, 2024 5:00 AM;55,971.25;59,915.75;3,944.50;27,871.25
Jan 19, 2024 5:00 AM;Jan 19, 2024 6:00 AM;58,875.50;61,966.25;3,090.75;30,076.25
Jan 19, 2024 6:00 AM;Jan 19, 2024 7:00 AM;65,697.75;66,348.75;651.00;36,989.75
Jan 19, 2024 7:00 AM;Jan 19, 2024 8:00 AM;71,436.75;71,615.50;178.75;42,843.50
Jan 19, 2024 8:00 AM;Jan 19, 2024 9:00 AM;73,952.75;73,977.25;24.50;44,915.00
Jan 19, 2024 9:00 AM;Jan 19, 2024 10:00 AM;74,289.25;74,291.00;1.75;44,789.00
Jan 19, 2024 10:00 AM;Jan 19, 2024 11:00 AM;74,792.25;74,799.75;7.50;44,073.75
Jan 19, 2024 11:00 AM;Jan 19, 2024 12:00 PM;74,597.50;74,630.75;33.25;42,075.00
Jan 19, 2024 12:00 PM;Jan 19, 2024 1:00 PM;73,628.50;73,855.75;227.25;39,795.25
Jan 19, 2024 1:00 PM;Jan 19, 2024 2:00 PM;71,713.00;72,204.25;491.25;37,658.25
Jan 19, 2024 2:00 PM;Jan 19, 2024 3:00 PM;69,762.00;70,061.75;299.75;36,780.00
Jan 19, 2024 3:00 PM;Jan 19, 2024 4:00 PM;69,607.75;69,659.25;51.50;38,152.00
Jan 19, 2024 4:00 PM;Jan 19, 2024 5:00 PM;70,134.50;70,312.00;177.50;38,237.25
Jan 19, 2024 5:00 PM;Jan 19, 2024 6:00 PM;72,528.25;72,594.00;65.75;38,708.75
Jan 19, 2024 6:00 PM;Jan 19, 2024 7:00 PM;72,402.50;72,416.50;14.00;36,823.75
Jan 19, 2024 7:00 PM;Jan 19, 2024 8:00 PM;70,750.25;70,932.50;182.25;34,295.50
Jan 19, 2024 8:00 PM;Jan 19, 2024 9:00 PM;66,778.25;67,025.50;247.25;29,965.25
Jan 19, 2024 9:00 PM;Jan 19, 2024 10:00 PM;63,169.25;63,460.00;290.75;27,009.75
Jan 19, 2024 10:00 PM;Jan 19, 2024 11:00 PM;60,588.25;61,014.50;426.25;25,787.50
Jan 19, 2024 11:00 PM;Jan 20, 2024 12:00 AM;57,717.00;58,577.25;860.25;23,406.25
Jan 20, 2024 12:00 AM;Jan 20, 2024 1:00 AM;54,921.75;56,243.75;1,322.00;20,674.75
Jan 20, 2024 1:00 AM;Jan 20, 2024 2:00 AM;52,884.00;54,814.00;1,930.00;19,306.75
Jan 20, 2024 2:00 AM;Jan 20, 2024 3:00 AM;52,634.25;55,639.25;3,005.00;19,210.00
Jan 20, 2024 3:00 AM;Jan 20, 2024 4:00 AM;52,061.00;55,227.25;3,166.25;19,070.00
Jan 20, 2024 4:00 AM;Jan 20, 2024 5:00 AM;52,443.25;56,210.00;3,766.75;19,070.75
Jan 20, 2024 5:00 AM;Jan 20, 2024 6:00 AM;52,478.00;55,220.50;2,742.50;19,582.75
Jan 20, 2024 6:00 AM;Jan 20, 2024 7:00 AM;53,218.25;54,816.50;1,598.25;20,085.50
Jan 20, 2024 7:00 AM;Jan 20, 2024 8:00 AM;55,456.25;56,052.00;595.75;22,130.50
Jan 20, 2024 8:00 AM;Jan 20, 2024 9:00 AM;59,313.00;59,405.25;92.25;25,239.75
Jan 20, 2024 9:00 AM;Jan 20, 2024 10:00 AM;62,633.00;62,663.25;30.25;26,362.00
Jan 20, 2024 10:00 AM;Jan 20, 2024 11:00 AM;63,901.50;63,971.00;69.50;24,797.75
Jan 20, 2024 11:00 AM;Jan 20, 2024 12:00 PM;64,359.25;65,191.00;831.75;23,102.50
Jan 20, 2024 12:00 PM;Jan 20, 2024 1:00 PM;63,747.25;65,083.25;1,336.00;20,354.00
Jan 20, 2024 1:00 PM;Jan 20, 2024 2:00 PM;61,449.25;63,461.00;2,011.75;19,570.75
Jan 20, 2024 2:00 PM;Jan 20, 2024 3:00 PM;58,773.75;60,163.00;1,389.25;21,728.75
Jan 20, 2024 3:00 PM;Jan 20, 2024 4:00 PM;58,021.00;58,633.75;612.75;27,201.50
Jan 20, 2024 4:00 PM;Jan 20, 2024 5:00 PM;58,974.75;59,132.75;158.00;32,319.50
Jan 20, 2024 5:00 PM;Jan 20, 2024 6:00 PM;62,004.75;62,086.25;81.50;35,495.00
Jan 20, 2024 6:00 PM;Jan 20, 2024 7:00 PM;63,006.50;63,013.50;7.00;36,271.50
Jan 20, 2024 7:00 PM;Jan 20, 2024 8:00 PM;61,918.75;61,977.50;58.75;34,784.75
Jan 20, 2024 8:00 PM;Jan 20, 2024 9:00 PM;59,546.25;59,674.50;128.25;31,948.00
Jan 20, 2024 9:00 PM;Jan 20, 2024 10:00 PM;57,247.75;57,352.75;105.00;29,836.25
Jan 20, 2024 10:00 PM;Jan 20, 2024 11:00 PM;56,165.75;56,235.50;69.75;29,412.25
Jan 20, 2024 11:00 PM;Jan 21, 2024 12:00 AM;53,372.50;53,605.50;233.00;26,262.00
Jan 21, 2024 12:00 AM;Jan 21, 2024 1:00 AM;50,671.75;51,190.25;518.50;22,104.75
Jan 21, 2024 1:00 AM;Jan 21, 2024 2:00 AM;48,992.75;49,414.00;421.25;19,253.50
Jan 21, 2024 2:00 AM;Jan 21, 2024 3:00 AM;47,880.25;48,312.75;432.50;17,366.00
Jan 21, 2024 3:00 AM;Jan 21, 2024 4:00 AM;47,350.25;48,213.00;862.75;16,670.25
Jan 21, 2024 4:00 AM;Jan 21, 2024 5:00 AM;46,787.50;48,321.25;1,533.75;15,879.25
Jan 21, 2024 5:00 AM;Jan 21, 2024 6:00 AM;46,676.25;48,486.25;1,810.00;14,685.50
Jan 21, 2024 6:00 AM;Jan 21, 2024 7:00 AM;46,811.75;48,599.75;1,788.00;13,067.50
Jan 21, 2024 7:00 AM;Jan 21, 2024 8:00 AM;49,146.25;49,636.25;490.00;13,143.50
Jan 21, 2024 8:00 AM;Jan 21, 2024 9:00 AM;52,960.50;53,143.00;182.50;13,834.25
Jan 21, 2024 9:00 AM;Jan 21, 2024 10:00 AM;57,287.00;58,054.50;767.50;13,922.50
